stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2144R,2144R,"Gare",,48.8979982,7.9795,,,0,28614,,
28615,28615,"Zone Industrielle",,48.8923986575,8.0010004929,,,1,,,
2146A,2146A,"Zone Industrielle",,48.8923982,8.0010001,,,0,28615,,
2146R,2146R,"Zone Industrielle",,48.8923982,8.0010001,,,0,28615,,
28616,28616,"Cimetière",,48.90239763645,7.95505021255,,,1,,,
2195A,2195A,"Cimetière",,48.9023982,7.955,,,0,28616,,
2195R,2195R,"Cimetière",,48.9023982,7.9551,,,0,28616,,
28617,28617,"Mairie",,48.9090976729,7.84999961375,,,1,,,
2204A,2204A,"Mairie",,48.9090982,7.8501,,,0,28617,,
2204R,2204R,"Mairie",,48.9090982,7.8499001,,,0,28617,,
28618,28618,"Giratoire D424",,48.2033999,7.5205,,,1,,,
2037A,2037A,"Giratoire D424",,48.2033999,7.5205,,,0,28618,,
2037R,2037R,"Giratoire D424",,48.2033999,7.5205,,,0,28618,,
28619,28619,"Cité",,48.1507003091,7.5728997821,,,1,,,
2052A,2052A,"Cité",,48.1506998,7.5729,,,0,28619,,
2052R,2052R,"Cité",,48.1506998,7.5729,,,0,28619,,
28621,28621,"Eglise",,48.2009002283,7.5177997691,,,1,,,
245R,245R,"Eglise",,48.2008999,7.5178,,,0,28621,,
245A,245A,"Eglise",,48.2008999,7.5178,,,0,28621,,
28622,28622,"Sud",,48.8239923,8.0321259,,,1,,,
2256A,2256A,"Sud",,48.8239999,8.0321,,,0,28622,,
2256R,2256R,"Sud",,48.8239999,8.0322001,,,0,28622,,
28623,28623,"Gare",,48.7657935,7.8520058,,,1,,,
261R,261R,"Gare SNCF",,48.7657999,7.8518,,,0,28623,,
28624,28624,"Rue de Bischwiller / Champs",,48.7743999,7.869,,,1,,,
263A,263A,"Rue de Bischwiller / Champs",,48.7743999,7.869,,,0,28624,,
263R,263R,"Rue de Bischwiller / Champs",,48.7743999,7.869,,,0,28624,,
28625,28625,"Route de Schirrhein",,48.78006854405,7.8732589199,,,1,,,
264A,264A,"Route de Schirrhein",,48.7800999,7.8733001,,,0,28625,,
264R,264R,"Route de Schirrhein",,48.7800999,7.8733001,,,0,28625,,
28627,28627,"Schwilgué",,48.2516159,7.447027,,,1,,,
2088A,2088A,"Schwilgué",,48.2515999,7.4472,,,0,28627,,
2088R,2088R,"Schwilgué",,48.2515999,7.4472,,,0,28627,,
28629,28629,"Route de Ste-Marie-aux-Mines",,48.2637706,7.4401327,,,1,,,
2215A,2215A,"Route de Ste-Marie-aux-Mines",,48.2637999,7.4403001,,,0,28629,,
2215R,2215R,"Route de Ste-Marie-aux-Mines",,48.2635999,7.4402,,,0,28629,,
28630,28630,"ZA Bürkert",,48.3365495319,7.32545003755,,,1,,,
2226A,2226A,"ZA Bürkert",,48.3364998,7.3255,,,0,28630,,
2226R,2226R,"ZA Bürkert",,48.3365998,7.3254001,,,0,28630,,
28631,28631,"Giratoire RD 424",,48.3192996853,7.3493002704,,,1,,,
2227A,2227A,"Giratoire RD 424",,48.3192999,7.3493001,,,0,28631,,
2227R,2227R,"Giratoire RD 424",,48.3192999,7.3493001,,,0,28631,,
28632,28632,"Ancienne gare",,48.3423989851,7.3076000974,,,1,,,
2230A,2230A,"Ancienne gare",,48.3423999,7.3076,,,0,28632,,
2230R,2230R,"Ancienne gare",,48.3423999,7.3076,,,0,28632,,
28633,28633,"Filature",,48.3405998908,7.2991001904,,,1,,,
2231A,2231A,"Filature",,48.3405999,7.2991001,,,0,28633,,
2231R,2231R,"Filature",,48.3405999,7.2991001,,,0,28633,,
28634,28634,"MJC",,48.3396993789,7.2922998857,,,1,,,
2232A,2232A,"MJC",,48.3396999,7.2923,,,0,28634,,
2232R,2232R,"MJC",,48.3396999,7.2923,,,0,28634,,
28635,28635,"Place du marché",,48.3423993547,7.3021998383,,,1,,,
2233A,2233A,"Place du marché",,48.3423999,7.3022,,,0,28635,,
2233R,2233R,"Place du marché",,48.3423999,7.3022,,,0,28635,,
28643,28643,"Diligence",,48.8128999792,8.0086004087,,,1,,,
2004A,2004A,"Diligence",,48.8128999,8.0086,,,0,28643,,
2004R,2004R,"Diligence",,48.8128999,8.0086,,,0,28643,,
28644,28644,"Mairie",,48.8629313,8.0843013,,,1,,,
2007A,2007A,"Mairie",,48.8628982,8.0843,,,0,28644,,
2007R,2007R,"Mairie",,48.8628982,8.0843,,,0,28644,,
28645,28645,"Centre",,48.8757247,8.0689172,,,1,,,
2039A,2039A,"Centre",,48.8756982,8.0689,,,0,28645,,
2039R,2039R,"Centre",,48.8756982,8.0689,,,0,28645,,
28646,28646,"Gare",,48.8331667,8.0301615,,,1,,,
2070A,2070A,"Gare SNCF",,48.8328982,8.0305001,,,0,28646,,
2070R,2070R,"Gare SNCF",,48.8328982,8.0305001,,,0,28646,,
28647,28647,"Centre",,48.8272745,8.0357184,,,1,,,
2071A,2071A,"Centre",,48.8272999,8.0358001,,,0,28647,,
2071R,2071R,"Centre",,48.8272999,8.0358001,,,0,28647,,
28648,28648,"Centre",,48.8432368,8.055299,,,1,,,
2072A,2072A,"Centre",,48.8431982,8.0553001,,,0,28648,,
2072R,2072R,"Centre",,48.8431982,8.0553001,,,0,28648,,
28649,28649,"Mairie",,48.8210002295,8.0089002823,,,1,,,
2073A,2073A,"Mairie",,48.8209999,8.0089001,,,0,28649,,
2073R,2073R,"Mairie",,48.8209999,8.0089001,,,0,28649,,
28650,28650,"Centre",,48.8168008365,8.0055998742,,,1,,,
2074R,2074R,"Centre",,48.8167999,8.0056,,,0,28650,,
2074A,2074A,"Centre",,48.8167999,8.0056,,,0,28650,,
28651,28651,"Gare",,48.8965564,8.0986561,,,1,,,
2091A,2091A,"Gare",,48.8964982,8.0987001,,,0,28651,,
2091R,2091R,"Gare",,48.8964982,8.0987001,,,0,28651,,
28652,28652,"Collège Albert Camus",,48.835198327,7.964099758,,,1,,,
2094A,2094A,"Collège Albert Camus",,48.8351982,7.9641001,,,0,28652,,
2094R,2094R,"Collège Albert Camus",,48.8351982,7.9641001,,,0,28652,,
28653,28653,"Route de Haguenau",,48.8298999931,7.957900237,,,1,,,
2095A,2095A,"Route de Haguenau",,48.8298999,7.9579,,,0,28653,,
2095R,2095R,"Route de Haguenau",,48.8298999,7.9579,,,0,28653,,
28654,28654,"Hall du Marché",,48.8294096,7.9657794,,,1,,,
2096A,2096A,"Hall du Marché",,48.8293999,7.9658,,,0,28654,,
2096R,2096R,"Hall du Marché",,48.8293999,7.9658,,,0,28654,,
28655,28655,"Centre de secours",,48.8322308,7.961602,,,1,,,
2098A,2098A,"Centre de secours",,48.8317982,7.9623001,,,0,28655,,
2098R,2098R,"Centre de secours",,48.8317982,7.9623001,,,0,28655,,
28656,28656,"Le Seltzbach",,48.8953244,8.1069883,,,1,,,
211A,211A,"Le Seltzbach",,48.8952982,8.1070001,,,0,28656,,
211R,211R,"Le Seltzbach",,48.8951982,8.1067,,,0,28656,,
28657,28657,"Parc economique de la Sauer",,48.8786988222,7.7559999579,,,1,,,
2028A,2028A,"Parc economique de la Sauer",,48.8786982,7.756,,,0,28657,,
2028R,2028R,"Parc economique de la Sauer",,48.8786982,7.756,,,0,28657,,
28658,28658,"Rue principale",,48.8916979682,7.7466999304,,,1,,,
2036A,2036A,"Rue principale",,48.8916982,7.7467,,,0,28658,,
2036R,2036R,"Rue principale",,48.8916982,7.7467,,,0,28658,,
28659,28659,"Mairie",,49.0039985453,7.7898000354,,,1,,,
2043A,2043A,"Mairie",,49.0039982,7.7898,,,0,28659,,
2043R,2043R,"Mairie",,49.0039982,7.7898,,,0,28659,,
28660,28660,"Ancienne Douane",,49.0085977116,7.7889002435,,,1,,,
2044A,2044A,"Ancienne Douane",,49.0085983,7.7889,,,0,28660,,
2044R,2044R,"Ancienne Douane",,49.0085983,7.7889,,,0,28660,,
28661,28661,"Centre thermal",,48.9057980737,7.7476004003,,,1,,,
2055A,2055A,"Centre thermal",,48.9057982,7.7476,,,0,28661,,
2055R,2055R,"Centre thermal",,48.9057982,7.7476,,,0,28661,,
28662,28662,"Route de Haguenau",,48.9009973126,7.7458002649,,,1,,,
2056A,2056A,"Route de Haguenau",,48.9009982,7.7458,,,0,28662,,
2056R,2056R,"Route de Haguenau",,48.9009982,7.7458,,,0,28662,,
28663,28663,"Hinterfeld",,48.8836983591,7.7518996258,,,1,,,
2101A,2101A,"Hinterfeld",,48.8836982,7.7519,,,0,28663,,
2101R,2101R,"Hinterfeld",,48.8836982,7.7519,,,0,28663,,
28664,28664,"Collège Mac Mahon",,48.9412976511,7.7405998811,,,1,,,
2108A,2108A,"Collège Mac Mahon",,48.9412982,7.7406,,,0,28664,,
2108R,2108R,"Collège Mac Mahon",,48.9412982,7.7406,,,0,28664,,
28665,28665,"Ancienne gare",,48.9359982,7.7450001,,,1,,,
2109A,2109A,"Ancienne gare",,48.9359982,7.7450001,,,0,28665,,
2109R,2109R,"Ancienne gare",,48.9359982,7.7450001,,,0,28665,,
28667,28667,"Lotissement",,48.9967982,7.7858001,,,1,,,
233A,233A,"Lotissement",,48.9967982,7.7858001,,,0,28667,,
233R,233R,"Lotissement",,48.9967982,7.7858001,,,0,28667,,
28668,28668,"RD27",,48.9595986629,7.7557998185,,,1,,,
234A,234A,"RD27",,48.9595982,7.7558,,,0,28668,,
234R,234R,"RD27",,48.9595982,7.7558,,,0,28668,,
28670,28670,"Gare",,49.0321039,7.949783,,,1,,,
2107A,2107A,"Gare",,49.0323983,7.9492001,,,0,28670,,
2107R,2107R,"Gare",,49.0324983,7.9492,,,0,28670,,
28681,28681,"Rountzenheim",,48.8205225,8.0119238,,,1,,,
2075A,2075A,"Gare SNCF",,48.8204999,8.0124001,,,0,28681,,
2075R,2075R,"Gare SNCF",,48.8206998,8.0111001,,,0,28681,,
28685,28685,"Gimbrett - Centre",,48.69565004665,7.6080499611,,,1,,,
52A,52A,"Gimbrett - Centre",,48.6957999,7.6078,,,0,28685,,
52R,52R,"Gimbrett - Centre",,48.6954999,7.6083,,,0,28685,,
28687,28687,"VAL DE VILLE - Gare",,48.2829506,7.3829131,,,1,,,
2229A,2229A,"VAL DE VILLE - Gare",,48.2831999,7.3828001,,,0,28687,,
2229R,2229R,"VAL DE VILLE - Gare",,48.2826999,7.3840001,,,0,28687,,
28688,28688,"Johann Strauss",,48.7640496649,7.9457998708,,,1,,,
2137A,2137A,"Johann Strauss",,48.7641999,7.9458001,,,0,28688,,
2137R,2137R,"Johann Strauss",,48.7638998,7.9458001,,,0,28688,,
28689,28689,"Pharmacie",,48.7579002017,7.95009982915,,,1,,,
2138A,2138A,"Pharmacie",,48.7579999,7.9504,,,0,28689,,
2138R,2138R,"Pharmacie",,48.7577998,7.9498001,,,0,28689,,
28691,28691,"Eglise",,48.90154773165,7.97840016705,,,1,,,
2143A,2143A,"Eglise",,48.9015982,7.9782,,,0,28691,,
2143R,2143R,"Eglise",,48.9014982,7.9786001,,,0,28691,,
28693,28693,"Mairie",,48.7916497645,7.83440014495,,,1,,,
2152A,2152A,"Mairie",,48.7913999,7.8347001,,,0,28693,,
2152R,2152R,"Mairie",,48.7918999,7.8341,,,0,28693,,
28694,28694,"Sandmatt",,48.90184767455,7.87900004785,,,1,,,
2224A,2224A,"Sandmatt",,48.9017982,7.8793,,,0,28694,,
2224R,2224R,"Sandmatt",,48.9018982,7.8787001,,,0,28694,,
28695,28695,"Grand'Rue",,48.898398031,7.9191997839,,,1,,,
5738A,5738A,"Grand'Rue",,48.8984982,7.9189,,,0,28695,,
5738R,5738R,"Grand'Rue",,48.8982982,7.9195001,,,0,28695,,
28697,28697,"Jardins de la Moder",,48.75350013185,7.89800031265,,,1,,,
2196A,2196A,"Jardins de la Moder",,48.7534999,7.8984,,,0,28697,,
2196R,2196R,"Jardins de la Moder",,48.7534999,7.8976001,,,0,28697,,
28698,28698,"Stade",,48.7586992319,7.9107999174,,,1,,,
2198A,2198A,"Stade",,48.7587999,7.911,,,0,28698,,
2198R,2198R,"Stade",,48.7585999,7.9106001,,,0,28698,,
28701,28701,"Place des tilleuls",,48.3375999789,7.3240996931,,,1,,,
2225R,2225R,"Place des tilleuls",,48.3375999,7.3241,,,0,28701,,
28703,28703,"Mairie",,48.6708991738,7.5116000053,,,1,,,
349A,349A,"Mairie",,48.6708999,7.5116,,,0,28703,,
349R,349R,"Mairie",,48.6708999,7.5116,,,0,28703,,
28704,28704,"Woellenheim - Mairie",,48.6794004547,7.5097996965,,,1,,,
353A,353A,"Woellenheim - Mairie",,48.6793999,7.5098,,,0,28704,,
353R,353R,"Woellenheim - Mairie",,48.6793999,7.5098,,,0,28704,,
28742,28742,"Poste",,48.28770053805,7.5623500931,,,1,,,
2150A,2150A,"Poste",,48.2876999,7.5624,,,0,28742,,
2150R,2150R,"Poste",,48.2876999,7.5623,,,0,28742,,
28744,28744,"Mairie / Ecole",,48.2665366,7.5314077,,,1,,,
2175A,2175A,"Mairie",,48.2667999,7.5317001,,,0,28744,,
2175R,2175R,"Mairie",,48.2667999,7.5315001,,,0,28744,,
28745,28745,"Mairie",,48.2517004295,7.60434997095,,,1,,,
2209A,2209A,"Mairie",,48.2516999,7.6044001,,,0,28745,,
2209R,2209R,"Mairie",,48.2516999,7.6043001,,,0,28745,,
28746,28746,"Rue de Saasenheim",,48.250399778,7.6117998695,,,1,,,
2210A,2210A,"Rue de Saasenheim",,48.2503999,7.6118001,,,0,28746,,
2210R,2210R,"Rue de Saasenheim",,48.2503999,7.6118001,,,0,28746,,
28747,28747,"Mairie",,48.2630005805,7.59200008995,,,1,,,
2239A,2239A,"Mairie",,48.2628998,7.5919001,,,0,28747,,
2239R,2239R,"Mairie",,48.2630999,7.5921,,,0,28747,,
28748,28748,"Route de Muttersholtz",,48.2640496745,7.5841997793,,,1,,,
2240A,2240A,"Route de Muttersholtz",,48.2640999,7.5841,,,0,28748,,
2240R,2240R,"Route de Muttersholtz",,48.2639999,7.5843,,,0,28748,,
28749,28749,"Rue des dahlias",,48.2587499377,7.59345011805,,,1,,,
2241A,2241A,"Rue des dahlias",,48.2586999,7.5934001,,,0,28749,,
2241R,2241R,"Rue des dahlias",,48.2587999,7.5935,,,0,28749,,
28750,28750,"Place des fetes",,48.2677997254,7.5846997298,,,1,,,
2252A,2252A,"Place des fetes",,48.2677999,7.5847,,,0,28750,,
2252R,2252R,"Place des fetes",,48.2677999,7.5847,,,0,28750,,
28751,28751,"Poste",,48.8689987384,7.1867998555,,,1,,,
2022A,2022A,"Poste",,48.8689982,7.1868001,,,0,28751,,
2022R,2022R,"Poste",,48.8689982,7.1868001,,,0,28751,,
28752,28752,"Mairie",,48.8816975392,7.1582003802,,,1,,,
2031A,2031A,"Mairie",,48.8816982,7.1582,,,0,28752,,
2031R,2031R,"Mairie",,48.8816982,7.1582,,,0,28752,,
28753,28753,"Lotissement",,48.8838972317,7.1713994834,,,1,,,
2009A,2009A,"Lotissement",,48.8838982,7.1714,,,0,28753,,
2009R,2009R,"Lotissement",,48.8838982,7.1714,,,0,28753,,
28756,28756,"Centre hospitalier",,48.747199495,7.3518002233,,,1,,,
214A,214A,"Centre hospitalier",,48.7471999,7.3518,,,0,28756,,
214R,214R,"Centre hospitalier",,48.7471999,7.3518,,,0,28756,,
28757,28757,"Mairie",,48.7674996293,7.2959998783,,,1,,,
215A,215A,"Mairie",,48.7674999,7.296,,,0,28757,,
215R,215R,"Mairie",,48.7674999,7.296,,,0,28757,,
28758,28758,"Rue de la liberté",,48.7960998,7.2273,,,1,,,
216A,216A,"Rue de la liberté",,48.7960998,7.2273,,,0,28758,,
216R,216R,"Rue de la liberté",,48.7960998,7.2273,,,0,28758,,
28759,28759,"Rue principale",,48.8119999,7.2128001,,,1,,,
217A,217A,"Rue principale",,48.8119999,7.2128001,,,0,28759,,
217R,217R,"Rue principale",,48.8119999,7.2128001,,,0,28759,,
28760,28760,"Ancienne voie ferrée",,48.8837985382,7.1760997316,,,1,,,
218A,218A,"Ancienne voie ferrée",,48.8837982,7.1761,,,0,28760,,
218R,218R,"Ancienne voie ferrée",,48.8837982,7.1761,,,0,28760,,
28761,28761,"Bellevue",,48.8833972282,7.1513001651,,,1,,,
219A,219A,"Bellevue",,48.8833982,7.1513,,,0,28761,,
219R,219R,"Bellevue",,48.8833982,7.1513,,,0,28761,,
28763,28763,"Windhof",,48.8989986478,7.1291004041,,,1,,,
220A,220A,"Windhof",,48.8989982,7.1291,,,0,28763,,
28764,28764,"Wolsthof",,48.88964879575,7.13375032815,,,1,,,
2008A,2008A,"Wolsthof",,48.8890982,7.1347001,,,0,28764,,
2008R,2008R,"Wolsthof",,48.8901982,7.1328,,,0,28764,,
28765,28765,"Windhof",,48.9012973041,7.1272996497,,,1,,,
220R,220R,"Windhof",,48.9012982,7.1273,,,0,28765,,
28767,28767,"Mairie",,48.29050015505,7.56510000765,,,1,,,
2149A,2149A,"Mairie",,48.2904999,7.5655,,,0,28767,,
2149R,2149R,"Mairie",,48.2904999,7.5647001,,,0,28767,,
28768,28768,"Providence",,48.28405051405,7.55970008205,,,1,,,
2151A,2151A,"Providence",,48.2847999,7.5605,,,0,28768,,
2151R,2151R,"Providence",,48.2832999,7.5589,,,0,28768,,
28770,28770,"Rue de Wittisheim",,48.2525493693,7.59480003145,,,1,,,
2211A,2211A,"Rue de Wittisheim",,48.2525999,7.5946,,,0,28770,,
2211R,2211R,"Rue de Wittisheim",,48.2524999,7.595,,,0,28770,,
29185,29185,"Fleurs",,48.5847579,7.6435467,,,1,,,
566A,566A,"Fleurs",,48.5845999,7.6429,,,0,29185,,
566R,566R,"Fleurs",,48.5848998,7.6441,,,0,29185,,
29193,29193,"Centre",,48.643091,7.6705334,,,1,,,
123A,123A,"Centre",,48.6431999,7.6705001,,,0,29193,,
123R,123R,"Centre",,48.6431999,7.6708,,,0,29193,,
84P,84P,"Arrêt provisoire - Centre",,48.6428731,7.6703,,,0,29193,,
29201,29201,"Zone d'activités",,48.6796007185,7.7806002958,,,1,,,
5027A,5027A,"Zone d'activités",,48.6800999,7.7805,,,0,29201,,
5027R,5027R,"Zone d'activités",,48.6790998,7.7807001,,,0,29201,,
29279,29279,"MONT SAINTE-ODILE - Couvent",,48.4367004167,7.4030001205,,,1,,,
734A,734A,"MONT SAINTE-ODILE - Couvent",,48.4366999,7.4030001,,,0,29279,,
734R,734R,"MONT SAINTE-ODILE - Couvent",,48.4366999,7.4030001,,,0,29279,,
29290,29290,"Cave Vinicole",,49.0123984226,7.8940003294,,,1,,,
5740A,5740A,"Cave Vinicole",,49.0123983,7.894,,,0,29290,,
5740R,5740R,"Cave Vinicole",,49.0123983,7.894,,,0,29290,,
29291,29291,"Rue de la Vedette",,48.7338005393,7.3730002215,,,1,,,
5762A,5762A,"Rue de la Vedette",,48.7337999,7.373,,,0,29291,,
5762R,5762R,"Rue de la Vedette",,48.7337999,7.373,,,0,29291,,
29293,29293,"Mairie",,49.03019858305,7.7118497352,,,1,,,
5743A,5743A,"Mairie",,49.0301982,7.7119,,,0,29293,,
5743R,5743R,"Mairie",,49.0301982,7.7118,,,0,29293,,
29294,29294,"Château de Fleckenstein",,49.0469992179,7.7749005087,,,1,,,
2164A,2164A,"Château de Fleckenstein",,49.0469983,7.7749,,,0,29294,,
2164R,2164R,"Château de Fleckenstein",,49.0469983,7.7749,,,0,29294,,
29295,29295,"Arnsbourg",,49.0357989926,7.69065047705,,,1,,,
5742A,5742A,"Arnsbourg",,49.0357982,7.6907001,,,0,29295,,
5742R,5742R,"Arnsbourg",,49.0357982,7.6906001,,,0,29295,,
29299,29299,"KLINGENTHAL - Vorbruck",,48.45884964745,7.38689983405,,,1,,,
725A,725A,"KLINGENTHAL - Vorbruck",,48.4587999,7.3870001,,,0,29299,,
725R,725R,"KLINGENTHAL - Vorbruck",,48.4588999,7.3868001,,,0,29299,,
29302,29302,"PFETTISHEIM - Centre",,48.65960010435,7.6469501216,,,1,,,
121A,121A,"Pfettisheim - Centre",,48.6594999,7.6469,,,0,29302,,
121R,121R,"Pfettisheim - Centre",,48.6596999,7.6470001,,,0,29302,,
29307,29307,"PFAFFENBRONN - Fontaine",,48.9934982,7.8255,,,1,,,
2188A,2188A,"PFAFFENBRONN - Fontaine",,48.9934982,7.8255,,,0,29307,,
2188R,2188R,"PFAFFENBRONN - Fontaine",,48.9934982,7.8255,,,0,29307,,
29308,29308,"Chevrerie",,49.0370976856,7.6786000627,,,1,,,
5741A,5741A,"Chevrerie",,49.0370982,7.6786001,,,0,29308,,
5741R,5741R,"Chevrerie",,49.0370982,7.6786001,,,0,29308,,
29319,29319,"Volerie des aigles",,48.2571004684,7.37880039205,,,1,,,
2157A,2157A,"Volerie des aigles",,48.2571999,7.3814001,,,0,29319,,
2157R,2157R,"Volerie des aigles",,48.2569999,7.3762001,,,0,29319,,
29321,29321,"Camping",,49.03079847365,7.7693002453,,,1,,,
2163A,2163A,"Camping",,49.0304983,7.7692001,,,0,29321,,
2163R,2163R,"Camping",,49.0310983,7.7694,,,0,29321,,
29322,29322,"Four-à-Chaux / Ligne Maginot",,48.9927979436,7.7933498802,,,1,,,
2165A,2165A,"Four-à-Chaux / Ligne Maginot",,48.9926982,7.7939001,,,0,29322,,
2165R,2165R,"Four-à-Chaux / Ligne Maginot",,48.9928982,7.7928001,,,0,29322,,
56503,56503,"Giratoire",,48.2911840224,7.6613869637,,,1,,,
5314,5314,"Giratoire",,48.291184,7.661387,,,0,56503,,
57269,57269,"SELESTAT_Mediatheque",,48.2562099,7.4564306,,,1,,,
222A,222A,"Médiathèque",,48.2558999,7.4565,,,0,57269,,
222R,222R,"Médiathèque",,48.2558999,7.4565,,,0,57269,,
60140,60140,"Rust - Europa Park",,48.2695078,7.722184,,,1,,,
2715,2715,"Rust - Europa Park",,48.2695078,7.722184,,,0,60140,,
60142,60142,"Nonnenweier Rathaus",,48.3482824,7.7608134,,,1,,,
2711,2711,"Nonnenweier - Rathaus",,48.3481175,7.7607364,,,0,60142,,
60143,60143,"Wittenweier Krone",,48.3319437,7.7527667,,,1,,,
2712,2712,"Wittenweier - Krone",,48.331958,7.7527226,,,0,60143,,
60144,60144,"Kappel Rathaus",,48.2921472,7.742282,,,1,,,
2713,2713,"Kappel - Rathaus",,48.2920527,7.7425048,,,0,60144,,
68307,68307,"Kürzell Rathaus",,48.3866569,7.8176006,,,1,,,
5318,5318,"Kürzell Rathaus",,48.3867293,7.8177143,,,0,68307,,
68309,68309,"Lahr Einsteinallee",,48.3528943,7.807501,,,1,,,
5324,5324,"Einsteinallee",,48.3529299,7.8074928,,,0,68309,,
68310,68310,"Frachtpostzentrum",,48.3480615212,7.8236006153,,,1,,,
5326,5326,"Frachtpostzentrum",,48.3480615,7.8236006,,,0,68310,,
68311,68311,"Bahnhof",,48.3417032,7.8364395,,,1,,,
5328,5328,"Bahnhof",,48.3417032,7.8364395,,,0,68311,,
68312,68312,"Lahr West",,48.3447119,7.8332353,,,1,,,
5327,5327,"Lahr West",,48.3447521,7.8332989,,,0,68312,,
68313,68313,"Lahr Zalando",,48.3756754,7.8190324,,,1,,,
5320,5320,"Zalando",,48.3756811,7.8190452,,,0,68313,,
68314,68314,"ALLMANSWEIER - Oberdorf",,48.3651120399,7.776226452,,,1,,,
5316,5316,"ALLMANSWEIER - Oberdorf",,48.365112,7.7762265,,,0,68314,,
68315,68315,"Allmannsweier Kirche",,48.3669495,7.7837935,,,1,,,
5317,5317,"ALLMANSWEIER - Kirche",,48.3669792,7.7836025,,,0,68315,,
70818,70818,"Centre",,48.67850028005,7.6571501424,,,1,,,
100A,100A,"Centre",,48.6782998,7.657,,,0,70818,,
100R,100R,"Centre",,48.6786999,7.6573,,,0,70818,,
70819,70819,"RUMERSHEIM - Centre",,48.69139974565,7.6366000358,,,1,,,
48A,48A,"RUMERSHEIM - Centre",,48.6912999,7.6366001,,,0,70819,,
48R,48R,"RUMERSHEIM - Centre",,48.6914999,7.6366001,,,0,70819,,
70824,70824,"GINGSHEIM - Centre",,48.7166499649,7.5890001268,,,1,,,
132A,132A,"GINGSHEIM - Centre",,48.7163999,7.589,,,0,70824,,
132R,132R,"GINGSHEIM - Centre",,48.7168999,7.589,,,0,70824,,
70825,70825,"HOHATZENHEIM - Centre",,48.7156990807,7.6160497692,,,1,,,
114A,114A,"HOHATZENHEIM - Centre",,48.7156999,7.6159001,,,0,70825,,
114R,114R,"HOHATZENHEIM - Centre",,48.7156999,7.6162,,,0,70825,,
104157,104157,"Mairie",,49.0228047,7.908365,,,1,,,
590A,590A,"Mairie",,49.0228197,7.90831,,,0,104157,,
590R,590R,"Mairie",,49.0227897,7.90842,,,0,104157,,
104551,104551,"Chemin des cimes",,48.9860801742,7.8562996511,,,1,,,
591A,591A,"Chemin des cimes",,48.9860797,7.8563,,,0,104551,,
591R,591R,"Chemin des cimes",,48.9860797,7.8563,,,0,104551,,
106031,106031,"42e RIF",,48.1156387,7.5463547,,,1,,,
42RIF1,42RIF1,"42e RIF",,48.1156452,7.5463344,,,0,106031,,
42RIF2,42RIF2,"42e RIF",,48.1156452,7.5463344,,,0,106031,,
106033,106033,"Rue des Souris",,48.8233117,7.7958065,,,1,,,
RSOUR1,RSOUR1,"Rue des souris",,48.8233781,7.7957665,,,0,106033,,
RSOUR2,RSOUR2,"Rue des souris",,48.823261,7.7957885,,,0,106033,,
106037,106037,"Rue de Steinbourg",,48.74885525715,7.3828102011,,,1,,,
STBO1,STBO1,"Rue de Steinbourg",,48.7488844,7.3827402,,,0,106037,,
STBO2,STBO2,"Rue de Steinbourg",,48.7488245,7.3828802,,,0,106037,,
106038,106038,"Zornhoff",,48.75270418555,7.38302986115,,,1,,,
ZRNH1,ZRNH1,"Zornhoff",,48.7527645,7.3830401,,,0,106038,,
ZRNH2,ZRNH2,"Zornhoff",,48.7526445,7.3830201,,,0,106038,,
106039,106039,"Mairie",,48.79072555685,7.42260536525,,,1,,,
HATTM1,HATTM1,"Mairie",,48.7907448,7.4226602,,,0,106039,,
HATTM2,HATTM2,"Mairie",,48.7907049,7.4225502,,,0,106039,,
106040,106040,"Centre Bernard Stalter",,48.4840004975,7.7295001313,,,1,,,
CBNRD1,CBNRD1,"Centre Bernard Stalter",,48.4839999,7.7295001,,,0,106040,,
CBNRD2,CBNRD2,"Centre Bernard Stalter",,48.4839999,7.7295001,,,0,106040,,
106041,106041,"Salle polyvalente",,48.7923049,7.4266604,,,1,,,
SPLV,SPLV,"Salle polyvalente",,48.7923049,7.4266604,,,0,106041,,
106042,106042,"Mairie",,48.7550042744,7.3771995752,,,1,,,
MONSM,MONSM,"Mairie",,48.7550045,7.3772,,,0,106042,,
106043,106043,"Rue de Steinberg",,48.7571052187,7.3711996423,,,1,,,
RSTNB,RSTNB,"Rue de Steinberg",,48.7571046,7.3712,,,0,106043,,
126353,126353,"ZA Industrie",,48.7415661,7.6977188,,,1,,,
5676A,5676A,"ZA Industrie",,48.7416999,7.6974,,,0,126353,,
5676R,5676R,"ZA Industrie",,48.7414999,7.6978,,,0,126353,,
129380,129380,"Quartier Estienne",,48.7917879,7.8484475,,,1,,,
265A,265A,"Quartier Estienne",,48.7916999,7.8456,,,0,129380,,
265R,265R,"Quartier Estienne",,48.7916999,7.8456,,,0,129380,,
131469,131469,"Montagne des Singes",,48.2575999274,7.3703001898,,,1,,,
2155A,2155A,"Montagne des singes",,48.2575998,7.3703,,,0,131469,,
2155R,2155R,"Montagne des singes",,48.2575998,7.3703,,,0,131469,,
132176,132176,"Collège",,48.7310834,7.7143083,,,1,,,
5334A,5334A,"Collège",,48.7313999,7.7145,,,0,132176,,
5334R,5334R,"Collège",,48.7313999,7.7145,,,0,132176,,
